PATIENT_ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
99249ff1-59a9-dc6e-c152-4ca393cd57c5,1985-02-04,,999-22-2990,S99962887,X70912034X,Mrs.,Emilia403,Quiñones183,,Villareal516,M,white,hispanic,NaN,Mexico City  Mexico City  MX,530 Watsica Trafficway Suite 89,Richardson,Texas,Dallas County,48085.0,75075,0.3298234332738247,-96.70544263976944,12966.64,361.84,83862
37da4ac9-e443-4af2-504f-1b791eaad28c,2000-08-25,,999-71-2929,S99955599,X29705775X,Ms.,Starr864,Ziemann98,,,,white,hispanic,NaN,Dallas  Texas  US,995 Casper Promenade Unit 87,Midland,Texas,Midland County,48329.0,79707,0.32125397461973415,-101.86340687451312,11166.98,0.0,81162
da1f951e-ede3-bd47-4bf9-5838f5dbbb18,1974-09-10,,999-40-9672,S99936054,X22492256X,Mr.,Elias404,Erdman779,,,M,black,hispanic,NaN,Hutto  Texas  US,844 Sanford Crossroad,Austin,Texas,Travis County,48453.0,78730,0.3029525783277339,-97.91551512909405,14958.9,0.0,105619
9f23872b-9e3a-b3d2-1cab-0a3efe3db08b,1974-10-25,,999-47-6039,S99972001,X72878506X,Mr.,Armando772,González124,,,D,white,hispanic,NaN,Caracas  Capital District  VE,958 Feil Mission Unit 21,Houston,Texas,Harris County,48201.0,77022,0.2971703153194103,-95.4045941323817,9130.18,2690.4,24937
6460927d-424b-296d-855f-19388be97347,2015-05-25,,999-87-9576,,,,Ming325,Funk324,,,,white,hispanic,NaN,Houston  Texas  US,716 Braun Vista,Cedar Park,Texas,Williamson County,48491.0,78681,0.30444297947605736,-97.7589325618037,7027.12,0.0,74184
698647eb-1819-4f8e-8e30-fbac0c1fe8b3,2022-02-12,,999-68-7131,,,,Samella245,Von197,,,,white,hispanic,NaN,La Marque  Texas  US,1021 Robel Rest Unit 71,El Paso,Texas,El Paso County,48141.0,79901,0.3186039140384779,-106.57479856127502,4464.24,0.0,108429
53c89079-86ea-04fa-d6c0-cfbb3adc2730,1985-11-07,,999-33-8573,S99995744,X70978202X,Mrs.,Birgit199,Bartell116,,Beatty507,D,black,hispanic,NaN,Allen  Texas  US,193 Feeney Avenue Suite 94,West University Place,Texas,Harris County,48201.0,77025,0.2967881873532511,-95.38576071467205,10315.08,452.93,258361
3b267b74-9efd-03ac-135b-402deff305ed,1952-02-01,,999-99-2048,S99970105,X42206312X,Mr.,Cory323,Hane680,,,M,white,hispanic,NaN,West University Place  Texas  US,706 McClure Skyway Unit 14,Dallas,Texas,Dallas County,48113.0,75134,0.32789610377833334,-96.72952843331908,19842.9,2397.68,47077
1a187a7d-3945-64fc-0d85-05f702c921fd,1966-09-14,,999-26-2945,S99943476,X52063960X,Mr.,Drew592,Mosciski958,,,D,white,nonhispanic,NaN,San Antonio  Texas  US,1054 Schamberger Bypass,Tomball,Texas,Harris County,48339.0,77354,0.3013500352670791,-95.65410249579868,16779.66,341.92,44813
c3ef52d7-38ff-0793-9df2-8898983457ca,1989-04-22,,999-90-3485,S99945220,X63134435X,Mr.,Jeramy610,Harvey63,,,S,black,nonhispanic,NaN,Plano  Texas  US,151 Metz Wynd Apt 60,Houston,Texas,Harris County,48201.0,77004,0.29648435396304185,-95.16784862656765,5709.7,5310.72,5695
c7136557-8f96-7c9b-edff-75829a5c3ec3,2012-04-20,,999-56-5740,,,,Beaulah36,Zemlak964,,,,white,hispanic,NaN,Dallas  Texas  US,268 Feeney Stravenue,Edinburg,Texas,Hidalgo County,48215.0,78539,0.2625474515258578,-98.23937938790289,1100.0,7143.2,10498
26827a07-38b2-0b35-461d-eeba026ffdac,1981-10-13,,999-77-6195,S99933190,X9125135X,Mrs.,Latoyia537,Farrell962,,Cronin387,M,native,hispanic,NaN,Corpus Christi  Texas  US,913 Wisozk Gardens,El Paso,Texas,El Paso County,48141.0,79911,0.3185205379495984,-106.37731570517208,11692.5,0.0,37695
36911525-cfcd-2da7-430f-d06c5c64a092,2000-05-16,,999-93-6120,S99944418,X71510544X,Ms.,Stephani232,Rempel203,,,,black,nonhispanic,NaN,El Paso  Texas  US,624 Simonis Run Unit 15,Austin,Texas,Williamson County,48453.0,78751,0.3024819011690384,-97.76425034389544,3946.26,7220.72,7965
faa9061d-d7d8-dc62-a403-21ae2582ea52,1980-02-09,,999-86-5102,S99980037,X87837884X,Mrs.,Noelle559,Crist667,,Halvorson124,M,white,nonhispanic,NaN,Converse  Texas  US,992 Williamson Knoll,Greenville,Texas,Hunt County,48231.0,75401,0.3315279923127587,-96.07715383610696,9866.2,2182.24,25510
9149068a-3e2c-cafb-2afd-0d696db30ab4,1981-07-09,,999-93-7762,S99989652,X80580365X,Mr.,John539,Wiegand701,,,M,asian,hispanic,NaN,Marshall  Texas  US,659 Daugherty Loaf Apt 5,Round Rock,Texas,Williamson County,48453.0,78728,0.3055605436272785,-97.70971666847124,13431.16,0.0,269616
8993a93d-d0a9-1d95-769e-c441747964e2,1939-03-19,,999-14-3212,S99933972,X30652020X,Mr.,Ivory697,Kuhic920,,,D,native,nonhispanic,NaN,Austin  Texas  US,570 Greenfelder Crossroad Apt 30,Dallas,Texas,Dallas County,48113.0,75104,0.3276864867320535,-96.77586498244668,17064.94,5690.15,33284
59919746-ac2b-39c7-c49a-77834553de92,1975-05-23,,999-97-3270,S99979351,X21774310X,Mr.,Lucas404,Carrillo204,,,M,white,hispanic,NaN,Ponce  Puerto Rico  PR,485 Romaguera Light,El Paso,Texas,El Paso County,48141.0,79936,0.3188911113142204,-106.64480451623564,10825.87,4122.72,12963
2f455cf4-be82-4361-a433-2550dce67539,2020-08-24,,999-43-6179,,,,Antonia30,Armenta418,,,,black,hispanic,NaN,Puebla  Puebla  MX,476 Goodwin Fork,Garland,Texas,Dallas County,48113.0,75043,0.32807863704382306,-96.69410658807092,5002.96,0.0,44110
ff7afb45-4baf-dd51-c412-d32be71f1be6,1960-10-03,,999-41-9169,S99946801,X35282502X,Mrs.,Delois358,Schuster709,,Kutch271,M,asian,nonhispanic,NaN,Macau  Macao Special Administrative Region of the People's Republic of China  CN,298 Cruickshank Knoll Apt 84,Rockwall,Texas,Rockwall County,48397.0,75087,0.3282306300482606,-96.38150599769764,17273.81,0.0,127121
73fec505-96f7-a834-8c8e-fa206fc00df4,1986-03-04,,999-72-5928,S99930026,X83378775X,Mr.,Sanford861,Pfannerstill264,,,D,native,nonhispanic,NaN,San Antonio  Texas  US,888 Marvin Fort Apt 5,Houston,Texas,Harris County,48201.0,77073,0.29760295153480576,-95.3746232412746,8699.54,2318.24,31265
c95878e5-9197-63b6-ae7f-7f8653b6a5c5,1986-08-04,,999-38-5629,S99969454,X47124303X,Mr.,Bret7,Steuber698,,,S,white,hispanic,NaN,Haskell  Texas  US,580 Orn Run,Houston,Texas,Harris County,48201.0,77571,0.2965029479819386,-95.12896378017092,11017.78,0.0,43424
f06ce2d2-3e0a-b9e4-70dc-eda8c83697ac,2022-07-19,,999-87-6932,,,,Margaretta466,Swift555,,,,white,nonhispanic,NaN,Beaumont  Texas  US,635 Fritsch Parade,Austin,Texas,Travis County,48491.0,78729,0.30079913153394683,-97.77048219685882,4194.88,0.0,-445451
7394e0cc-022d-dcc5-e7d8-1242995fbea9,1991-05-07,,999-34-5622,S99939206,X88949009X,Mr.,Elijah719,Balistreri607,,,M,white,nonhispanic,NaN,San Antonio  Texas  US,1091 Marks Park,Plano,Texas,Collin County,48085.0,75094,0.3302811558517518,-96.82140513313357,8976.82,2318.24,30236
8c93a315-1f27-8f07-50a3-130b32d1aeee,2005-05-17,,999-74-7931,S99973533,,Ms.,Daniela614,Avilés474,,,,other,hispanic,NaN,Caracas  Capital District  VE,342 Weimann Divide,Katy,Texas,Harris County,48157.0,77494,0.2988829175518972,-95.81569422739054,10514.49,0.0,531295
6565486a-566f-2324-edfc-60f86785bd31,1960-07-12,,999-74-9874,S99910194,X22491687X,Mrs.,Corrie32,Harvey63,,Pfeffer420,D,white,nonhispanic,NaN,Austin  Texas  US,617 Gutkowski Hollow,San Antonio,Texas,Bexar County,48029.0,78259,0.2938639135569286,-98.4369772528175,15686.91,0.0,71046
de08cf25-7377-62b2-5167-abb0553932a9,1987-12-17,,999-97-6726,S99914448,X87926692X,Mr.,Joesph309,McClure239,,,M,white,nonhispanic,NaN,Fort Worth  Texas  US,343 Blanda Glen,Rosenberg,Texas,Fort Bend County,48157.0,77469,0.2947318852467609,-95.9198309812779,10748.42,0.0,88700
c3796943-be73-3642-0041-83be27e3f082,1975-09-05,,999-21-5497,S99945596,X30985381X,Mr.,Ricardo560,Vélez150,,,M,white,hispanic,NaN,Ponce  Puerto Rico  PR,313 West Corner Apt 43,San Antonio,Texas,Bexar County,48029.0,78202,0.29513309979972674,-98.49206306536009,17265.93,0.0,41670
c0fae4e0-7d98-df7d-ffe6-bf68100cf5cc,1983-09-03,,999-87-1989,S99925529,X57425775X,Ms.,Caroyln232,Doyle959,,,S,white,nonhispanic,NaN,Scissors  Texas  US,447 McGlynn Row,Texas City,Texas,Galveston County,48167.0,77573,0.29391863371130644,-94.95487704221108,12521.94,728.67,86226
ef72326d-684e-4775-aeb6-40a08a63fe04,1996-04-26,,999-96-7131,S99997672,X87666170X,Mr.,Vance413,Gislason620,,,,white,nonhispanic,NaN,San Antonio  Texas  US,173 Conn Mews,Killeen,Texas,Bell County,48027.0,76541,0.30990619773974776,-97.86804379094356,4415.62,7020.72,5560
fe88120b-9a72-acc9-5ffa-bcc20f3dbd9a,1991-05-22,,999-58-7314,S99927361,X410419X,Mrs.,Valeria950,Huel628,,Kling921,M,white,nonhispanic,NaN,Wylie  Texas  US,453 Champlin Center Suite 44,Selma,Texas,Bexar County,48029.0,78148,0.2949414795863716,-98.29858647131148,11295.06,0.0,65988
eb4b67ca-a02e-8e5f-b9b4-a8a88545d6f9,1958-03-11,,999-32-2894,S99947935,X14155418X,Mr.,Jerónimo599,Velásquez56,,,M,asian,hispanic,NaN,Puebla  Puebla  MX,1056 Koch Haven,El Paso,Texas,El Paso County,48141.0,79927,0.3159933909226206,-106.12843676466724,18556.78,3580.61,9688
03baab01-6a0f-a17d-5fc5-d15b058bb20c,2011-06-04,,999-73-1960,,,,Dannie881,Bosco882,,,,black,nonhispanic,NaN,Silsbee  Texas  US,784 McGlynn Parade Unit 8,Houston,Texas,Harris County,48201.0,77094,0.2966179304010572,-95.44640901871024,1200.0,7448.56,14619
91c0bec5-5982-b179-be40-de7e9e26ec38,1987-09-08,,999-53-4159,S99968679,X50345315X,Mr.,Leroy603,Cartwright189,,,S,black,nonhispanic,NaN,Houston  Texas  US,236 Hand Arcade Unit 51,Dallas,Texas,Dallas County,48113.0,75149,0.3304528827378691,-96.91757340107888,5310.16,4938.72,6088
c4046233-ec75-e2bf-4f3d-4ce6626c02da,2006-07-18,,999-80-3558,S99992538,,,Kurtis994,Parisian75,,,,white,nonhispanic,NaN,Dickinson  Texas  US,779 Morar Approach,Palestine,Texas,Anderson County,48001.0,75803,0.3183684649013452,-95.6745781535888,8862.43,996.93,52508
4bd60f2c-f933-b5d2-3dc2-a6ce29d83b37,1994-05-16,,999-46-8718,S99928045,X26881924X,Mrs.,Isabel214,Glover433,,Dach178,M,white,hispanic,NaN,Merkel  Texas  US,977 Krajcik Boulevard Unit 62,Eidson Road,Texas,Maverick County,,0,0.28695339160052014,-100.4825888962496,11569.7,0.0,65226
325c01bd-a825-af1c-d37a-974b5708d049,1954-10-18,,999-76-9755,S99975567,X14934577X,Mrs.,Marnie892,Johnson679,,Beer512,D,white,nonhispanic,NaN,Austin  Texas  US,240 Wilkinson Mission,Keller,Texas,Tarrant County,48439.0,76244,0.32972791271588475,-97.2638538969089,17470.62,2029.29,85192
54d82315-a6f5-92ae-1190-ae7f88f3cc43,2002-06-15,,999-72-6868,S99944864,X17847282X,Mr.,Chi716,Kling921,,,,white,nonhispanic,NaN,Sugar Land  Texas  US,161 Dietrich Haven Unit 93,Austin,Texas,Travis County,48453.0,78726,0.3015508934268588,-97.63066183256208,10375.85,0.0,77459
92053b9f-875a-fe89-1b55-f7a91485d670,1942-08-28,,999-38-7124,S99935404,X38214171X,Mr.,José Emilio366,Rodarte647,,,D,white,hispanic,NaN,Tegucigalpa  Francisco Morazán  HN,807 Tromp Common Apt 84,Corpus Christi,Texas,Nueces County,48355.0,78408,0.27991738863576143,-97.56860649457435,16396.88,6041.05,22422
0f77e3b6-f35c-375d-1b0e-1b21eea9f7a8,1991-02-19,,999-82-1756,S99982360,X19653647X,Mrs.,Christia477,O'Conner199,,Kilback373,M,white,nonhispanic,NaN,Arlington  Texas  US,1019 Christiansen Fork Apt 22,El Paso,Texas,El Paso County,48141.0,79901,0.31701918580828836,-106.39576578320904,11295.06,0.0,138269
e0117ea0-b6fb-7e40-33af-458ee3ba00c7,2014-01-10,,999-36-6411,,,,Valda518,Connelly992,,,,white,hispanic,NaN,San Antonio  Texas  US,863 Nicolas Well Unit 1,Harlingen,Texas,Cameron County,48061.0,78550,0.2608342540693432,-97.63452404904434,1000.0,6565.84,2129
5ad1c62a-ade8-708d-f1eb-8feee0aaf050,1952-05-30,,999-79-5034,S99943307,X27950050X,Mr.,Larry532,Beier427,,,S,white,nonhispanic,NaN,East Bernard  Texas  US,1068 Rau Corner,Mansfield,Texas,Tarrant County,48251.0,76084,0.3266254020543427,-97.16136067284712,16176.44,912.29,176754
7d76ca3e-8ed5-31c1-8ea2-003c379bbe9f,2002-04-26,,999-12-2319,S99931201,X46655192X,Mr.,Hal307,Hettinger594,,,,white,hispanic,NaN,Midland  Texas  US,135 Mraz Frontage road Unit 2,Houston,Texas,Harris County,48201.0,77092,0.29852521002719207,-95.36209349085784,3168.9,7456.72,3970
9bb7b857-5bed-93c8-b07c-0838c0e53f23,1960-06-30,,999-50-2758,S99912760,X65972400X,Mr.,Waldo53,Kiehn525,,,M,white,nonhispanic,NaN,Odessa  Texas  US,459 Keebler Crossing Unit 91,Lake Jackson,Texas,Brazoria County,48039.0,77566,0.29012767011004503,-95.42933869352191,15319.62,0.0,195711
cdcdd708-5b8e-28e1-6f6b-ed786009f7a2,1990-07-29,,999-75-4917,S99918835,X7469974X,Mrs.,Yolanda648,Tirado305,,Acosta403,M,white,hispanic,NaN,Caguas  Puerto Rico  PR,712 Labadie Extension Apt 6,Houston,Texas,Harris County,48201.0,77046,0.2963505170582773,-95.71437412299542,10751.06,0.0,141795
8b2f60fb-85d9-610f-02b6-1c521b30c897,1982-07-31,,999-27-4549,S99980575,X36811621X,Mr.,Boyd728,Bartoletti50,,,M,white,nonhispanic,NaN,Grapevine  Texas  US,195 Fahey Ferry,Fort Worth,Texas,Denton County,48367.0,76008,0.3276739253113968,-97.22692553327904,6348.42,4802.72,7599
441536fd-9913-a743-8c28-4ba46bf4b2b8,2006-12-19,,999-89-1602,S99956828,,,Savanna736,Halvorson124,,,,white,nonhispanic,NaN,Houston  Texas  US,773 Bergnaum Wall,Burnet,Texas,Burnet County,48053.0,78611,0.3080832129310184,-98.08634729267982,10225.54,0.0,60397
3feca0e5-f75f-0d2b-078b-68de08481aeb,2021-09-17,,999-39-4493,,,,Faith802,Towne435,,,,asian,nonhispanic,NaN,Rosenberg  Texas  US,231 Rolfson Way Apt 55,Dallas,Texas,Dallas County,48113.0,75116,0.32785668762664594,-97.00601908614772,4464.24,0.0,68201
822322de-2d45-46e6-7f2c-abe2a6760ead,2010-03-27,,999-24-8945,,,,Kassandra256,Renner328,,,,asian,nonhispanic,NaN,El Paso  Texas  US,713 Herzog Byway Apt 35,Houston,Texas,Harris County,48201.0,77339,0.3001592229193722,-95.17009098019304,1400.0,8153.46,5309
09c675aa-d3cc-1d3d-f25a-6f400cb323bb,2006-05-06,,999-27-1934,S99974750,,,Orval846,Paucek755,,,,white,hispanic,NaN,Fort Worth  Texas  US,706 Johns Boulevard Apt 29,Laredo,Texas,Webb County,48479.0,78046,0.27363335399502664,-99.3434534400664,9361.97,996.93,42898
67773be8-22f0-b24a-04af-37d8b015124a,1962-05-31,,999-18-9191,S99996087,X73689770X,Mrs.,Ema785,Thiel172,,Langosh790,M,white,nonhispanic,NaN,College Station  Texas  US,970 Larkin Dam Suite 25,Sulphur Springs,Texas,Hopkins County,48223.0,75482,0.33192385472568475,-95.6493571256257,11691.41,3442.72,6839
d6cf05d4-cf6b-1ecc-d176-396e53f23827,1968-11-02,,999-76-2111,S99959876,X2100734X,Mr.,Salvatore257,Nienow652,,,S,white,hispanic,NaN,Eagle Pass  Texas  US,821 Wunsch Trail Apt 68,Frisco,Texas,Denton County,48085.0,75070,0.33177037568132045,-96.66027022561131,14734.08,0.0,123979
c2a8c983-78fe-d3e8-3a74-aa9f75deadd3,2013-12-09,,999-16-8538,,,,Tina856,Grimes165,,,,white,nonhispanic,NaN,Irving  Texas  US,637 Hyatt Lodge Apt 7,San Marcos,Texas,Hays County,48209.0,78666,0.2994069307961781,-97.85316289654853,6242.51,1323.33,62945
e0081639-a626-faa8-f227-6942381a6526,1967-10-29,,999-36-5135,S99937699,X24362037X,Ms.,Rosamond509,Jast432,,,S,white,nonhispanic,NaN,Flower Mound  Texas  US,724 Pacocha Rapid,San Antonio,Texas,Bexar County,48029.0,78207,0.2921979186984197,-98.40080259519308,9855.38,3714.72,-23180
12134bae-6b95-bc14-0f22-a10377dd2366,2011-10-13,,999-37-4067,,,,Rickey821,Stoltenberg489,,,,black,nonhispanic,NaN,Killeen  Texas  US,984 Klocko Rue Unit 59,Houston,Texas,Harris County,48201.0,77046,0.29743272077655064,-95.35878191287244,9148.1,0.0,259205
57da9e7c-5852-84ce-715e-0f28ceaeb675,2000-03-29,,999-14-7904,S99940090,X38086995X,Mr.,Stan246,Jones311,,,,white,nonhispanic,NaN,Port Arthur  Texas  US,573 Dietrich Spur,Bellville,Texas,Austin County,48015.0,77418,0.3001037819891573,-96.21345958429056,3446.72,7220.72,12755
f18adfcb-6269-9780-2bab-c00d93369ce2,1980-07-30,,999-35-2255,S99973978,X2133188X,Mr.,Roland928,Weissnat378,,,M,white,nonhispanic,NaN,Garland  Texas  US,300 Kutch Brook,College Station,Texas,Brazos County,48041.0,77801,0.3062916903773441,-96.48403855415826,6889.78,4802.72,9737
f4317c8c-f417-a01c-685c-a94a0f20dfbd,1987-10-19,,999-31-7417,S99980991,X2401765X,Mr.,Williams176,Borer986,,,S,white,nonhispanic,NaN,Houston  Texas  US,619 Swaniawski Drive Apt 25,Weatherford,Texas,Parker County,48367.0,76088,0.3291551311185358,-97.55506041390936,5310.16,4938.72,17740
16199a64-4f51-23e9-8103-d992fff334fc,1995-06-24,,999-48-6934,S99944209,X20979258X,Mr.,Tyler508,McCullough561,,,M,white,nonhispanic,NaN,Houston  Texas  US,1017 Ziemann Bypass Suite 30,Houston,Texas,Harris County,48201.0,77031,0.2984477713954022,-95.43589342390324,11705.7,0.0,42433
91f01def-aab1-5a81-7b92-d7660a5248f8,1973-12-28,,999-55-6123,S99957955,X66115320X,Mrs.,Mercedes82,Villaseñor332,,Toro760,M,white,hispanic,NaN,Marigot  Saint Andrew Parish  DM,354 Breitenberg Port Unit 85,Irving,Texas,Dallas County,48113.0,75038,0.32844244797202454,-96.99150338094827,15488.45,1366.24,31336
bfd62a79-b0f7-f674-3359-99324800a1e6,1946-09-24,,999-54-2840,S99964047,X85590779X,Mr.,Eliseo499,Metz686,,,S,white,nonhispanic,NaN,University Park  Texas  US,1040 Reichert Loaf Apt 69,Houston,Louisiana,Harris County,48201.0,77094,0.29993417089622637,-95.40107425392424,19665.89,1952.42,47006
7621c614-a87a-29c1-2e8f-9b644af66048,1987-05-23,,999-97-2725,S99949160,X63226697X,Mrs.,Michal596,Paucek755,,Yost751,M,white,hispanic,NaN,Huntsville  Texas  US,857 Gibson Meadow Apt 72,Gonzales,Texas,Gonzales County,48177.0,78629,0.29498660164694107,-97.49233079587056,10748.42,0.0,42000
ee9436b0-a383-569b-843b-849756bc0c8a,1996-09-01,,999-37-4010,S99988989,X18249399X,Mr.,Elliott563,Hayes766,,,,black,hispanic,NaN,Euless  Texas  US,677 Brown Station Apt 82,Balch Springs,Texas,Dallas County,48113.0,75180,0.3275988021922226,-96.70460685831812,11436.34,0.0,75043
e6f4c961-e65e-a608-4939-1f86e6a512c1,2014-01-15,,999-28-2435,,,,Kristy290,Jacobi462,,,,white,nonhispanic,NaN,Fairfield  Texas  US,896 Cormier Bay Unit 24,San Antonio,Texas,Bexar County,48029.0,78252,0.2943753265928148,-98.47150827503329,7565.84,0.0,88090
12686b8b-4889-a6b8-0df5-2a8655c6f671,1979-05-25,,999-61-2683,S99955485,X16284543X,Mr.,Alvin56,Ebert178,,,M,asian,nonhispanic,NaN,Pasadena  Texas  US,171 Robel Arcade,McKinney,Texas,Collin County,48085.0,75454,0.3327574787670877,-96.58862848388564,11825.86,0.0,127186
91ea2609-141e-d705-a0a7-c8951c533bf0,1991-09-29,,999-23-3950,S99919689,X68319877X,Mrs.,Valencia279,Windler79,,Bosco882,M,white,nonhispanic,NaN,Dallas  Texas  US,554 Howe Vista Suite 49,Fort Worth,Texas,Tarrant County,48439.0,76155,0.3257185843840926,-97.3975663905196,8477.28,2318.24,34652
24f4d2f1-b4ef-0654-25a3-bdce21e7ceef,2002-11-04,,999-66-2084,S99997958,X5114710X,Ms.,Eryn994,Nader710,,,,white,hispanic,NaN,Rockwall  Texas  US,686 Beatty Avenue,Universal City,Texas,Bexar County,48187.0,78108,0.295674254365051,-98.25288685983836,10761.62,0.0,42585
285fb32b-958b-0d92-086d-f0ff2c4c3c68,2002-12-15,,999-34-8834,S99966539,X62527245X,Ms.,Le457,Nolan344,,,,white,hispanic,NaN,Watauga  Texas  US,773 Vandervort Boulevard Apt 4,McAllen,Texas,Hidalgo County,48215.0,78501,0.264917906819955,-98.26207137660612,10262.08,0.0,113424
d806cd52-b1e5-aa45-44b2-f0e05341bc8d,1961-05-02,,999-41-7687,S99961727,X83321200X,Ms.,María José279,Angulo494,,,S,white,hispanic,NaN,Kingston  Kingston  JM,213 Tremblay Byway,El Paso,Texas,El Paso County,35013.0,88063,0.3189545937417381,-106.441072048715,15050.26,0.0,139706
688332cb-e92c-9679-825f-1d1e58a167ed,1976-03-19,,999-12-8684,S99946436,X30336268X,Mr.,Buford910,Ernser583,,,M,white,nonhispanic,NaN,Houston  Texas  US,929 Mueller Harbor,Corinth,Texas,Denton County,48121.0,76210,0.33141040973288105,-96.96154206220474,14180.02,0.0,136710
6e8dcc9a-29d4-f8e2-436e-9646506ce0d7,2013-04-16,,999-46-4419,,,,Cora299,Bernhard322,,,,white,nonhispanic,NaN,Irving  Texas  US,819 White Station,Corpus Christi,Texas,Nueces County,48355.0,78413,0.27635218228019015,-97.35535417171202,3301.6,4264.24,28362
248088a3-908b-0581-f9fa-fdebfb99c902,1971-11-13,,999-93-6947,S99994771,X17338472X,Mr.,Sid118,Effertz744,,,M,hawaiian,nonhispanic,NaN,Wichita Falls  Texas  US,221 Stoltenberg Forge Unit 88,Lubbock,Texas,Lubbock County,48303.0,79382,0.33560821074332997,-101.8618862020331,17947.55,0.0,83879
a59cec27-c3dc-2b88-ac1a-70a162a6919e,1961-05-04,,999-65-7168,S99948001,X63329663X,Mr.,Eldridge510,Murray856,,,D,white,nonhispanic,NaN,Garland  Texas  US,446 Windler Meadow Suite 75,Flower Mound,Texas,Denton County,48121.0,75022,0.32986620233906244,-97.19326752405132,15050.26,0.0,789989
ef8df187-dc9d-6835-3b16-393b9344eb04,1987-04-22,,999-73-2451,S99965372,X35345242X,Mrs.,Brittaney358,Toy286,,Robel940,M,white,nonhispanic,NaN,Cedar Park  Texas  US,1094 Green Rue,Leander,Texas,Williamson County,48491.0,78628,0.3063104988367936,-97.79287834117588,13621.02,0.0,90442
55878203-8cb2-9d44-13c5-5d6cae7d8191,2007-04-29,,999-33-7707,S99923308,,,Werner409,Mann644,,,,white,nonhispanic,NaN,San Antonio  Texas  US,953 Gerhold Lane,Balch Springs,Texas,Dallas County,48113.0,75217,0.32692454624399486,-96.65607997149029,10361.54,0.0,46589
df004bcc-be49-20d7-80df-9a87218d4c7f,2002-09-27,,999-49-1690,S99987387,X61268462X,Ms.,Diana207,Gamboa193,,,,white,hispanic,NaN,Ponce  Puerto Rico  PR,920 Nicolas Vale,McAllen,Texas,Hidalgo County,48215.0,78541,0.26243669641932,-98.21266718566376,10761.62,0.0,92247
4d7fb757-cfc7-a12c-3746-b3ba218719ef,1976-03-01,,999-95-9073,S99980426,X58632872X,Mrs.,Heike726,Schamberger479,,Kemmer137,D,white,nonhispanic,NaN,Houston  Texas  US,194 Ortiz Village,Fort Worth,Texas,Tarrant County,48439.0,76052,0.32803847853831575,-97.07769427267098,7428.5,4258.72,6630
b3982cd2-f1ec-d97c-848c-a019a07bff69,1974-01-21,,999-59-9188,S99978054,X30730684X,Mrs.,Karl184,Schmidt332,,Hartmann983,D,white,nonhispanic,NaN,Dallas  Texas  US,252 Tremblay Terrace Unit 68,Kirby,Texas,Bexar County,48029.0,78244,0.29471938316184176,-98.36984415539573,7853.45,3986.72,11593
2b283224-3047-1486-e2fa-f7044e5ab67e,9999-99-99,,999-18-2672,S99922401,X1516703X,Mr.,Lemuel304,Swaniawski813,,,M,white,nonhispanic,NaN,Austin  Texas  US,416 Thompson Track Apt 50,San Antonio,Texas,Bexar County,48029.0,78226,0.2962619798106024,-98.5344199734694,18457.39,0.0,107301
a2ab8d3d-3707-4f3f-9350-4fd82218d750,1993-11-01,,999-56-2929,S99963954,X8691689X,Mr.,Waylon572,Baumbach677,,,M,white,hispanic,NaN,San Antonio  Texas  US,977 Batz Center Suite 60,Austin,Texas,Travis County,48453.0,78641,0.3036952068156953,-97.54386486544324,7247.3,4050.4,25065
699d8767-d40c-29f9-fd9a-e995c274f614,2009-08-31,,999-95-4513,,,,Timothy142,Jast432,,,,white,nonhispanic,NaN,La Marque  Texas  US,697 Stiedemann Neck,The Woodlands,Texas,Harris County,48339.0,77382,0.3021384908999671,-95.4476269304891,9822.82,0.0,60218
8ed08efa-a8c8-e8d7-9791-4911b2a9d3b4,2002-09-22,,999-24-9275,S99988951,X37011296X,Ms.,Leeann571,Bosco882,,,,white,nonhispanic,NaN,El Paso  Texas  US,1059 Sanford Wynd Suite 91,Houston,Texas,Harris County,48201.0,77024,0.2960392114164534,-95.53611410310108,5967.22,4794.4,24474
